,Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Installs
2846,0.78125,0.925,0.006398398962424438,0.0,0.0,0.0,0.25,0.6888888888888889,50000000
2847,0.78125,0.8500000000000001,0.010706179217673889,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2848,0.78125,0.75,0.0006192157074748284,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2849,0.78125,0.8500000000000001,0.015402386520908737,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2850,0.78125,0.75,4.744521230696732e-05,0.0013091641490433031,0.0,0.0,0.25,0.6888888888888889,5000000
2851,0.78125,0.8999999999999999,0.11992688447761274,0.015105740181268881,0.0,0.0,0.25,0.6888888888888889,100000000
2852,0.78125,0.875,0.0005915727457504403,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2853,0.78125,0.8,0.0003006868173388506,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2854,0.78125,0.75,0.00019042681690716599,0.014098690835850955,0.0,0.0,0.25,0.6888888888888889,1000000
2855,0.78125,0.875,0.0005142793717104513,0.0006042296072507553,0.0,0.0,0.25,0.6888888888888889,10000000
2856,0.78125,0.725,0.00015476494606047367,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2857,0.78125,0.825,0.018175748515605255,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2858,0.78125,0.8,0.0022820478877224417,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2859,0.78125,0.8,0.0012563403119894697,0.04833836858006042,0.0,0.0,0.25,0.6888888888888889,5000000
2860,0.78125,0.8500000000000001,0.002563177476701895,0.0,0.0,0.0,0.25,0.6888888888888889,5000000
2861,0.78125,0.925,0.00042992490269332215,0.006243705941591138,0.0,0.0,0.25,0.6888888888888889,5000000
2862,0.78125,0.8999999999999999,0.033153622897478224,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2863,0.78125,0.525,0.00014636736622961605,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2864,0.78125,0.8500000000000001,0.012853821278607486,0.0005035246727089627,0.0,0.0,0.25,0.6888888888888889,50000000
2865,0.78125,0.7749999999999999,0.024332176895264162,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2866,0.78125,0.875,0.013783546967095987,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2867,0.78125,0.8999999999999999,0.004670903190004465,0.04833836858006042,0.0,0.0,0.25,0.6888888888888889,5000000
2868,0.78125,0.825,0.0333763035488551,0.013091641490433032,0.0,0.0,0.25,0.6888888888888889,50000000
2869,0.78125,0.725,0.00034229604578458534,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2870,0.78125,0.875,0.002748948871368612,0.0,0.0,0.0,0.25,0.6888888888888889,50000000
2871,0.78125,0.825,0.004134883664673544,0.0,0.0,0.0,0.25,0.6888888888888889,50000000
2872,0.78125,0.675,0.0018008242413939343,0.0,0.0,0.0,0.25,0.6888888888888889,50000000
2873,0.78125,0.875,0.0615888528431499,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2874,0.78125,0.8500000000000001,0.0009225532197735518,0.0002014098690835851,0.0,0.0,0.25,0.6888888888888889,1000000
2875,0.78125,0.75,0.012250487466144332,0.0,0.0,0.0,0.25,0.6888888888888889,50000000
2876,0.78125,0.75,4.699971735572819e-06,0.00906344410876133,0.0,0.0,0.25,0.6888888888888889,1000000
2877,0.78125,0.8500000000000001,0.00013387123284735848,0.0033232628398791536,0.0,0.0,0.25,0.6888888888888889,500000
2878,0.78125,0.925,0.00039992081772736673,0.0028197381671701913,0.0,0.0,0.25,0.6888888888888889,1000000
2879,0.78125,0.8999999999999999,0.0005650880708992741,0.0,0.0,0.0,0.25,0.6888888888888889,1000000
2880,0.78125,0.8,0.0016515611579812637,0.03121852970795569,0.0,0.0,0.25,0.6888888888888889,10000000
2881,0.78125,0.875,0.003939779150778367,0.0035246727089627396,0.0,0.0,0.25,0.6888888888888889,1000000
2882,0.78125,0.8999999999999999,0.009012719259528585,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2883,0.78125,0.75,0.00022873938271373114,0.0074521651560926485,0.0,0.0,0.25,0.6888888888888889,1000000
2884,0.78125,0.875,0.003474816070170088,0.01107754279959718,0.0,0.0,0.25,0.6888888888888889,10000000
2885,0.78125,0.8500000000000001,0.0012632454837336762,0.02416918429003021,0.0,0.0,0.25,0.6888888888888889,1000000
2886,0.78125,0.825,0.0026118032506296457,0.0,0.0,0.0,0.25,0.6888888888888889,1000000
2887,0.78125,0.875,0.0066566301109102005,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2888,0.78125,0.875,0.0016151864952125888,0.01107754279959718,0.0,0.0,0.25,0.6888888888888889,5000000
2889,0.78125,0.8500000000000001,0.004570555452237851,0.006143001007049345,0.0,0.0,0.25,0.6888888888888889,10000000
2890,0.78125,0.8999999999999999,0.0016415152468308215,0.0,0.0,0.0,0.25,0.6888888888888889,1000000
2891,0.78125,0.825,0.003227120877281132,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2892,0.78125,0.8999999999999999,0.11992657263114687,0.015105740181268881,0.0,0.0,0.25,0.6888888888888889,100000000
2893,0.78125,0.875,0.0011091265053524994,0.0055387713997985906,0.0,0.0,0.25,0.6888888888888889,1000000
2894,0.78125,0.825,0.013569352994540214,0.00825780463242699,0.0,0.0,0.25,0.6888888888888889,50000000
2895,0.78125,0.7749999999999999,2.1784703115593444e-05,0.7240684793554883,0.0,0.0,0.25,0.6888888888888889,100000
2896,0.78125,0.8,0.0011808734672495613,0.0012084592145015106,0.0,0.0,0.25,0.6888888888888889,5000000
2897,0.78125,0.8,0.006187768949478578,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2898,0.78125,0.8999999999999999,0.0015040355048784259,0.0,0.0,0.0,0.25,0.6888888888888889,1000000
2899,0.78125,0.8,0.00038789245404391025,0.0031218529707955685,0.0,0.0,0.25,0.6888888888888889,1000000
2900,0.78125,0.825,0.0671874101701196,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2901,0.78125,0.825,0.011057140140260076,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2902,0.78125,0.875,0.024048151589101653,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2903,0.78125,0.825,0.018175592592372322,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2904,0.78125,0.825,0.01224886140957231,0.0594159113796576,0.0,0.0,0.25,0.6888888888888889,10000000
2905,0.78125,0.875,0.013783502417600863,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2906,0.78125,0.875,0.03359334868909881,0.036253776435045314,0.0,0.0,0.25,0.6888888888888889,100000000
2907,0.78125,0.8500000000000001,0.010706112393431203,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2908,0.78125,0.8,0.00544764591223745,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2909,0.78125,0.8999999999999999,0.053482025292218516,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2910,0.78125,0.8500000000000001,0.0012703734029535024,0.0,0.0,0.0,0.25,0.6888888888888889,5000000
2911,0.78125,0.825,0.0002744248899633039,0.7170191339375629,0.0,0.0,0.25,0.6888888888888889,1000000
2912,0.78125,0.8999999999999999,0.0027269414207773987,0.0037260825780463247,0.0,0.0,0.25,0.6888888888888889,5000000
2913,0.78125,0.8,0.0004790407210674362,0.005639476334340383,0.0,0.0,0.25,0.6888888888888889,1000000
2914,0.78125,0.8,0.0017948991585424537,0.0015105740181268882,0.0,0.0,0.25,0.6888888888888889,10000000
2915,0.78125,0.8,0.0008286874335474672,0.018126888217522657,0.0,0.0,0.25,0.6888888888888889,1000000
2916,0.78125,0.75,0.00023704786355434093,0.0,0.0,0.0,0.25,0.6888888888888889,5000000
2917,0.78125,0.825,0.005040641724785381,0.0032225579053373615,0.0,0.0,0.25,0.6888888888888889,10000000
2918,0.78125,0.8999999999999999,0.0012897747080799664,0.010070493454179253,0.0,0.0,0.25,0.6888888888888889,1000000
2919,0.78125,0.8999999999999999,0.009012563336295652,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2920,0.78125,0.8999999999999999,0.033153645172225785,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2921,0.78125,0.875,0.0066568751331333815,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2922,0.78125,0.8500000000000001,0.010706067843936079,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2923,0.78125,0.825,0.00011484859842944763,0.0,0.0,0.0,0.25,0.6888888888888889,500000
2924,0.78125,0.75,0.00020011633209661707,0.00473313192346425,0.0,0.0,0.25,0.6888888888888889,1000000
2925,0.78125,0.8,0.00036414757314286465,0.008056394763343404,0.0,0.0,0.25,0.6888888888888889,1000000
2926,0.78125,0.8,0.0006747021036516619,0.0,0.0,0.0,0.25,0.6888888888888889,1000000
2927,0.78125,0.875,0.0005787870406498773,0.005941591137965761,0.0,0.0,0.25,0.6888888888888889,1000000
